FeedbackID,Date,ServiceType,ServiceProvider,CustomerName,CustomerContact,FeedbackText,Rating
2582,2023-02-20,Telecom,Glo,Charles Scott,23480714519071,It truth space suggest writer.,5
8718,2022-02-22,Telecom,MTN,Philip Robertson,23480645832205,Box public use back.,1
8954,2022-03-07,Telecom,Airtel,Glenn Miller,23470590254678,Card ability soon doctor dog different lay.,5
2696,2022-11-26,Telecom,Glo,Travis Boyd,23490123957083,Measure picture thank easy give.,4
5201,2021-10-23,Telecom,Airtel,Timothy Duke,23480350787993,Rest house enough pull.,2
8446,2022-12-13,Telecom,Etisalat,Randy Goodman,23490818766291,Magazine near control later.,2
5444,2022-01-16,Telecom,MTN,Eric Roberts,234702948972,Writer exist environment so.,2
1344,2023-01-30,Pay TV,Glo,Mariah Escobar,23481844496904,Course some common and apply any.,3
178,2022-01-21,Telecom,MTN,Wayne Bates,23481188160967,Recent medical wait few other true heavy woman.,4
9562,2023-06-21,Telecom,Glo,Pamela Spears,23481575862677,Same popular option.,1
217,2023-08-31,Telecom,Glo,Gary Johnson,23481542381067,Field throw score stage camera rise field.,3
295,2021-11-21,Telecom,Glo,Adam Johnson,23490227057804,Street full begin ago mean.,1
8669,2022-11-10,Telecom,MTN,Amy Schroeder,23490487241415,Perhaps gun beyond sense think history deep.,3
3130,2021-12-10,Telecom,MTN,Mrs. Jessica Koch,23490731351418,Ago expert federal likely yes effort.,4
3045,2022-02-06,Pay TV,Airtel,Jason York,23481292722773,Now candidate process reality.,2
6664,2023-09-04,Telecom,Airtel,Matthew Johnson,23490851315251,World understand pull write.,1
8030,2023-05-07,Telecom,Airtel,Tristan Mckenzie,23470182491351,Protect yourself situation whether tax process big.,4
777,2023-03-18,Pay TV,Etisalat,Juan Perry,23490964166546,Red effort away mention treatment card gas pay.,1
6273,2022-01-05,Telecom,Etisalat,Jeremy Macias,23490159963894,Born upon prove reduce doctor.,3
2753,2022-11-25,Pay TV,Glo,Clarence Harris,23480820906304,Dream wonder success marriage executive.,1
856,2023-09-19,Telecom,Glo,Jennifer Gonzalez,23481442126766,Decade deal similar strong.,2
9144,2023-04-27,Pay TV,Etisalat,Emma Coleman,23470604402119,Paper still paper meet decade pressure make reduce.,2
3159,2021-12-08,Pay TV,MTN,Connie Edwards,23480657535882,Do most price future single cut before.,4
2077,2022-09-13,Telecom,Etisalat,Paul Castro,23490598355532,Identify movie good many join present.,2
1765,2023-05-16,Telecom,Etisalat,Mary Castro DDS,23481475593800,Second again fine customer teacher.,1
262,2022-10-12,Telecom,MTN,Anthony Smith,23470492429,Little special major history even.,5
2322,2022-01-04,Telecom,Glo,Gregory Mccarthy,2348093384160,Mean land sister simply draw travel.,1
8932,2023-08-26,Pay TV,Airtel,Kelly Holloway,23481131785398,Mouth break list owner worry suddenly.,2
1188,2022-09-05,Telecom,Etisalat,Marc Flores,2348099419460,Rest class but.,2
6734,2023-09-16,Pay TV,Airtel,Steven Jacobson,23480584837155,Attorney property partner later information third.,1
457,2023-04-24,Telecom,Etisalat,Nichole Gutierrez,23481516987883,According indeed return owner school.,5
2342,2023-06-20,Pay TV,Etisalat,Robert Coffey,23480820981134,Note reflect behavior maintain.,3
64,2022-01-29,Telecom,Glo,Sandra Robertson,23490980962527,Executive let face dark eight.,4
8786,2023-03-19,Telecom,Airtel,Jesse Miller,23490461390900,Culture rise election better.,3
7800,2022-03-20,Pay TV,Glo,William Jackson,2348121713691,Inside budget away question share leader.,2
7966,2021-11-05,Pay TV,Airtel,Julie Cole,23480180647264,Animal focus catch left successful approach stage number.,2
8473,2022-08-18,Pay TV,Airtel,Dr. Maria Young,23480496834433,Should our nice major support save.,5
7115,2022-04-11,Telecom,Glo,Paul Nelson,23481266826965,Will president guy effort authority local moment.,2
6638,2022-11-16,Pay TV,MTN,Joel Mendoza,23481103085336,Member time it test.,2
5791,2022-06-23,Telecom,MTN,Joseph Bailey,23480699851757,Before should later stand watch pretty recently.,2
8037,2022-03-23,Pay TV,Airtel,Adam Sherman,23470929603154,Food investment difficult yeah.,5
9083,2021-11-03,Telecom,Etisalat,Monica Myers,23470158631415,One yard theory support television ball student physical.,1
1841,2022-04-23,Telecom,Glo,Robert Craig,23490348719356,Follow read choose last since.,1
7399,2023-03-17,Telecom,MTN,Allison Smith,23480492248431,These my new.,1
7011,2021-11-03,Pay TV,Etisalat,Jackie Mckinney,23480834865113,Maintain food character.,1
8290,2022-04-07,Telecom,Glo,Patrick Barnes,23481908157795,Special spend job environmental.,3
238,2022-04-19,Telecom,Glo,Jim Johnson,23480428249037,Reflect clear laugh west leg agreement.,4
4071,2023-01-12,Pay TV,Etisalat,Jeffrey Mitchell,23490397673290,Toward believe great democratic.,4
9180,2023-08-26,Pay TV,Glo,Alicia Valencia,23481499230960,Movement move man family.,1
5503,2022-11-30,Telecom,Airtel,Walter Miller,23470100370959,Such moment performance not fund seem yeah chair.,4
452,2022-12-15,Pay TV,Etisalat,Rebecca Mcdaniel,23481195951810,Apply effort so past personal challenge.,4
1463,2023-09-09,Pay TV,MTN,Brianna Roberts,23480220943220,Ago friend improve serious herself state summer.,1
9612,2023-08-22,Pay TV,Etisalat,Darrell Miller,23480716177743,Purpose later board step wonder anything.,1
7484,2023-02-09,Telecom,Etisalat,Mary Miller,23470809132443,These little exist difficult in.,2
6171,2023-05-25,Pay TV,Etisalat,Tammy Dickson,23490232661553,Look peace card campaign them because.,4
2754,2022-07-31,Pay TV,MTN,Frank Byrd,23470448913272,Defense may finish institution.,3
2442,2022-03-17,Pay TV,Glo,James Schneider,23481790092251,Season anyone sometimes.,4
377,2022-05-02,Pay TV,Glo,Paul West,23490360712147,Anything bank generation address free.,4
4594,2022-05-31,Telecom,MTN,Richard Kelley,23481957949571,Quite turn house teach.,2
6064,2022-12-14,Telecom,Etisalat,Kenneth Hines,23490148162304,Growth maintain firm itself where reach including but.,1
9921,2022-10-05,Telecom,Etisalat,Alexander Watson,23481875988819,Stage suddenly security continue without blood.,4
2076,2023-08-30,Pay TV,MTN,Sharon Lee,23470523436529,Nation could none with.,3
608,2023-04-17,Pay TV,Etisalat,Earl Huber,23481702823732,Father address college fine.,2
1411,2023-09-10,Telecom,Etisalat,Abigail Tran,23470646876676,Decade sense career share matter approach.,4
2520,2023-04-08,Pay TV,Etisalat,Dalton Vasquez,2347029153764,Interview science life difference raise.,2
5249,2023-06-28,Telecom,Etisalat,Jorge Deleon,2347057104991,Seem student instead detail politics.,1
3584,2023-08-07,Pay TV,Airtel,Marc Hughes,23490595925307,Skin produce individual believe.,1
6367,2023-04-16,Telecom,Glo,Carla White,23470464238584,Since expect meet rise.,4
5702,2022-10-09,Pay TV,Airtel,Christine Wang,23480157525236,Worry start away second face station.,4
6828,2023-09-05,Pay TV,Airtel,Amber Marquez,23480546343037,Sing chance computer morning one.,3
9194,2023-05-05,Telecom,Airtel,Benjamin Hall,23480312524938,Work use push up choice.,4
3143,2023-05-10,Telecom,Etisalat,Crystal Johnson,23470218067385,Recently police Democrat nature really create.,3
6137,2022-10-09,Pay TV,Airtel,Robin Robinson,23481846429232,Human response may possible tree.,1
7598,2022-10-10,Telecom,Airtel,Terry Clark,23490157056524,Seven pretty situation reality history.,2
2762,2022-04-08,Pay TV,Glo,Charles Torres,23490493538062,Hospital yes standard science attention mouth.,2
9875,2023-06-11,Telecom,MTN,Anna Prince,23480483755283,Level majority manage cup street.,1
1053,2023-03-31,Pay TV,Airtel,David Green,2348013982287,He system affect argue as.,5
7264,2023-07-21,Telecom,Etisalat,Larry Rivera,23470736903707,Project spend cell little data adult.,4
6068,2022-04-18,Pay TV,Airtel,Erika Berg,23470803164878,Mind call trouble strong respond sense.,2
6922,2022-03-16,Pay TV,Airtel,Robert Perez,23481509172253,Court age political six open federal.,1
8684,2022-08-20,Telecom,Airtel,Nicholas Thomas,2347030533059,Wonder his probably summer house.,2
2074,2023-08-08,Telecom,Glo,Richard Martin,23481843623347,Include already change continue it security.,1
360,2022-04-21,Pay TV,Glo,Thomas Mcdaniel,23490545793039,Quite street anyone which floor alone leg child.,4
1576,2022-05-18,Telecom,Glo,Paul Franco,23480711106718,Quickly capital seven to firm majority concern.,5
4275,2021-10-02,Pay TV,Etisalat,Tracy White,23480343405251,Nearly heavy upon trade.,2
9772,2021-11-29,Pay TV,Glo,Sydney Perez,23490583692136,My situation not resource threat writer.,5
5965,2022-09-16,Pay TV,Airtel,Margaret Jensen,23470226501950,Benefit bad control risk opportunity.,2
4097,2023-08-20,Telecom,Etisalat,Paula Suarez,23470759722198,Civil of religious father argue task.,1
3315,2023-05-31,Pay TV,Airtel,Joe Bailey,23490853581469,Close weight go expect set hot.,1
5725,2023-06-02,Telecom,Glo,Michelle Miller,23490696510975,Lose win doctor because us probably.,1
2073,2021-09-29,Pay TV,Glo,William Larson,2348183945899,To entire worker current population together.,2
9258,2022-03-29,Pay TV,Airtel,Carrie Smith,23481649235004,Simple decision will necessary film this behavior which.,4
3003,2023-04-19,Telecom,Airtel,Derrick Smith,23490643789005,Minute be discuss involve.,2
5486,2021-12-31,Pay TV,Etisalat,Christine Wood,23481995103565,White chance floor second the.,5
1488,2022-04-10,Pay TV,MTN,Shawn Fletcher Jr.,23490957765572,Painting value rather them perhaps.,1
542,2023-06-20,Telecom,Etisalat,Jasmine Lara,23481531462898,Fast long gun school know go chance race.,5
1752,2022-10-22,Pay TV,MTN,Kelly Young,23481735972052,Simple soldier city live population should news.,3
1086,2022-04-03,Pay TV,Etisalat,John Evans,23481798911578,Friend deep study clear international success.,5
4957,2022-07-07,Pay TV,MTN,Mariah Montoya,23490596448193,Economic else wall think.,1
2083,2022-08-10,Telecom,Etisalat,Michelle Thomas,23470593926706,Short society into might late side explain soldier.,5
7312,2022-05-23,Pay TV,MTN,Charles Lam,2348189397591,Hot education either.,1
4146,2023-04-02,Pay TV,Etisalat,Destiny Snyder,23480738432671,Win window eight century ever four value.,4
3455,2022-09-11,Telecom,Glo,Megan Peterson,2348122456377,Seat establish single.,4
404,2021-11-03,Telecom,MTN,Erika Williams,23480303939864,Form quite at early.,3
447,2023-07-07,Telecom,Etisalat,Matthew Adkins,23480255173975,Media building night.,5
5787,2022-04-07,Pay TV,Etisalat,Ms. Holly Daniel,2349055509005,Type research door ten present new serious.,3
8574,2022-08-22,Pay TV,Airtel,Stephen Christensen,23490627753735,Ask instead late start.,1
4736,2022-02-22,Pay TV,Etisalat,Mitchell Logan,23470431093088,East stock mother space tough country financial.,2
8654,2022-01-27,Telecom,Glo,Brandy Griffin,23490680248226,Entire already question upon long thing boy remember.,1
586,2021-10-16,Telecom,Airtel,Keith Walter,23490156341466,Your decide item summer official true hear.,2
1422,2022-09-27,Pay TV,Etisalat,Tyler Brown,23470328047704,Happy summer attack himself.,2
2078,2021-12-22,Pay TV,Etisalat,Dan Tate,23490621005158,Box green perform interview.,5
8644,2022-05-16,Telecom,Etisalat,Brittany Moses,23470791381153,Within note skin future.,4
5780,2022-08-27,Telecom,Glo,Edgar Hodges,23480618667489,Picture worker smile read answer.,5
8917,2022-02-23,Telecom,Etisalat,Jerry Sanchez,23470813315010,Billion name across edge anything.,3
1844,2021-10-06,Telecom,MTN,Megan Gonzalez,23470819844887,Real least view success group allow.,1
2044,2022-09-11,Pay TV,Glo,Brian Dunn,23490457496880,Else consider range instead.,5
45,2023-08-11,Pay TV,Airtel,Johnny Becker,23490808108773,Purpose special help value Democrat.,5
7093,2022-06-06,Pay TV,Glo,Nancy Paul,23481906334662,Develop one seek build happen.,3
5385,2022-12-01,Telecom,Glo,Benjamin Delgado,23481585919735,They show level remain reduce name sense.,3
7523,2022-06-17,Telecom,MTN,Matthew Kelley,23481551025006,This scientist lot factor.,1
2844,2021-11-18,Telecom,Etisalat,Catherine Small,23481542705498,Couple him interest factor.,2
6594,2021-10-02,Telecom,Airtel,Carlos Browning,23470385064889,Late rich heart both fast ball.,3
3310,2023-08-21,Pay TV,Glo,William Bell,23490626349311,Side president attack would far.,4
1895,2022-10-05,Pay TV,MTN,Jonathan Smith,23470498681179,Low section throughout instead effect meet time push.,1
2726,2022-04-07,Pay TV,Etisalat,Angela Lewis,23490449851749,Carry first either low director.,5
5290,2023-09-22,Telecom,Etisalat,Francisco Delgado,23470249142001,Edge second rest state rule.,4
2752,2022-03-12,Pay TV,MTN,Dr. Kevin Myers,23470164820178,Scene kind truth sit organization cause effect.,4
1148,2022-12-26,Telecom,Etisalat,Mr. Timothy Hart DVM,23480952389368,Process keep high successful want.,5
7285,2022-08-09,Telecom,MTN,Heather Gray,23480224230256,Its necessary structure answer provide word.,4
1158,2022-03-31,Telecom,Glo,Nicole Gray,2348073122,Little about behavior need them.,1
7090,2022-08-22,Pay TV,Airtel,Jessica Cortez,23481945076002,Writer part middle.,1
999,2023-02-28,Pay TV,MTN,George Cain,23481663498087,According protect run building that.,5
1540,2022-06-12,Pay TV,Etisalat,Jeffery Pena,23480833182676,Much follow yourself western party walk.,4
2465,2022-07-30,Telecom,Etisalat,Rodney Brown,23470569685890,Staff politics story see seat public.,4
9162,2021-10-24,Telecom,Etisalat,Brian Smith,23480343861404,Accept training relate home right century.,5
7801,2023-05-11,Telecom,Airtel,Alicia Ho,23480594769160,Page finally despite item these kid practice.,1
1226,2022-06-20,Pay TV,Etisalat,Dr. Kevin Pope,23480670331128,Movement training specific minute process direction after.,3
2399,2022-07-11,Pay TV,Airtel,Brandon Bond,23470624135219,Suggest range own method than anything.,2
6693,2022-03-20,Telecom,Etisalat,Jade Olson,23481968633127,Either rest lawyer measure both meet record.,1
5478,2022-06-29,Pay TV,Etisalat,Karen Lowe,23480797869067,Glass simply voice while foot east.,4
2521,2022-12-01,Pay TV,Airtel,Amanda Oconnell,23490176370855,Word success reality country.,3
9829,2023-08-02,Pay TV,Airtel,Gregory Bates,23480930500741,Center apply often low or financial.,4
7114,2023-05-03,Pay TV,Airtel,Patrick Winters,23490391375305,Thus value less offer degree human.,2
2103,2021-10-30,Telecom,Glo,Adam Sanchez,23481233980272,Current everybody across nor future report party.,3
3268,2023-06-24,Pay TV,MTN,Melinda Hobbs,23490765666190,Local available talk those.,3
3248,2022-06-22,Telecom,MTN,Mark Park,23490126308920,Full eight community few have article race.,4
9817,2023-08-21,Telecom,Etisalat,Preston Henderson,23490538575270,Attorney than company organization decide another receive.,5
1458,2022-06-09,Telecom,MTN,Dr. Steven Murphy,23480880458508,Instead do enough ready.,3
6009,2023-02-21,Telecom,MTN,Jonathan Miller,23481108242584,Yes decide resource far.,5
5077,2022-01-07,Telecom,Glo,David Collins,23481100260582,Before coach parent everything everyone election measure usually.,4
8819,2022-11-15,Pay TV,MTN,Samantha Dean,23490376371981,Television prove security effort.,2
7196,2022-04-04,Pay TV,Etisalat,Jeremiah Price,23470164327235,Several address collection wonder part dark southern.,2
3870,2022-03-30,Pay TV,MTN,Cindy Smith,23480296177784,Start point institution book.,4
3429,2022-08-05,Telecom,Airtel,Roger Torres,23470787910475,Agree people guess American today decade not.,2
3134,2022-02-28,Telecom,Glo,Lisa Daniel,23470127789453,Indicate gun future control.,3
9766,2023-07-24,Pay TV,Etisalat,Abigail Mccarthy,23481483668550,Structure message white floor mean.,1
2827,2022-09-27,Telecom,Glo,Jill Choi,23481638603698,Difficult far loss wrong.,1
5862,2023-05-17,Pay TV,Airtel,Brian Clayton,23481315657470,Remember west modern simply somebody citizen program per.,1
7019,2022-01-10,Telecom,Glo,Joseph Hall,23490269094846,Professional media never name weight nature value.,3
4203,2023-09-15,Pay TV,Glo,Joshua Turner,23470145311677,Main project camera.,3
1824,2021-11-16,Pay TV,Etisalat,George Simpson Jr.,23481525348059,Field staff else continue in drug.,3
8311,2022-11-12,Telecom,Etisalat,Kyle Logan,23470230403610,Place network oil foot too few let.,5
5306,2022-08-11,Pay TV,Glo,Brandy Fischer,23490119398083,Middle appear responsibility fly age daughter account.,4
468,2022-09-30,Pay TV,Etisalat,Shane Strickland,23490839292675,Plan account main ever growth.,3
5935,2022-07-17,Telecom,Airtel,Peter Walker,23490122964519,Message degree ok easy.,3
6609,2022-10-21,Pay TV,Glo,Angela Lewis,2349061450304,Same edge medical sing performance.,3
4168,2022-11-02,Telecom,MTN,Rebecca Mendoza,23470519029761,Risk three worker which operation home.,5
851,2022-04-16,Telecom,Glo,Teresa Miller,2348191397097,Nice believe medical economy I fight.,4
2695,2021-11-05,Telecom,MTN,Barbara French,23470615489147,Paper these whom case serious.,2
929,2023-05-23,Telecom,MTN,Elizabeth Lucero,23470199651409,Least Mr with always sign off help.,5
8992,2023-01-16,Telecom,MTN,Diamond Miller,23480550313941,Agreement specific study section image nation reality.,2
3917,2022-08-04,Telecom,MTN,Sarah Gutierrez,23480275727928,Difference war list issue.,4
7238,2022-12-10,Pay TV,MTN,Douglas Jones,23470160959995,Scientist sing some everybody apply investment draw.,3
3942,2023-02-14,Pay TV,Glo,Phyllis Erickson,23480164940522,Republican day claim tree look service usually prove.,4
7406,2021-11-24,Pay TV,Etisalat,Ashley Cole,23470147954711,Lay accept between reach money.,3
2588,2022-10-13,Pay TV,Etisalat,Amy Richardson,23490997524910,Nothing watch throughout appear result.,1
